vendorID,lpepPickupDatetime,passengerCount,tripDistance,pickupLongitude,pickupLatitude,dropoffLongitude,dropoffLatitude,totalAmount
2,1420148460,1,0.94,-73.91736603,40.76501083,-73.91282654,40.7557106,7.3
2,1420148583,5,1.03,-73.87715912,40.87096405,-73.89006042,40.86091614,6.8
2,1420148761,1,0.8,-73.93683624,40.81406784,-73.93909454,40.8051033,7.05
2,1420148217,4,3.24,-73.86267853,40.66900253,-73.88959503,40.64614487,13.3
2,1420148002,1,3.17,-73.91976929,40.76623917,-73.88517761,40.74280167,14.3
2,1420148447,1,1.68,-73.84409332,40.72107697,-73.86064911,40.73563004,9.3
2,1420147341,1,1.36,-73.95748901,40.73005295,-73.95222473,40.71306229,9.8
2,1420147097,1,3.79,-73.91659546,40.76477814,-73.96334076,40.76590347,17.6
2,1420147165,1,1.86,-73.97768402,40.68460846,-73.98361206,40.67235947,12.3
2,1420146770,1,6.03,-73.8776474,40.72571945,-73.92764282,40.76425171,24.8
2,1420147382,1,1.83,-73.95932007,40.711689,-73.93789673,40.69844818,9.8
2,1420146383,1,4.43,-73.90333557,40.74572372,-73.8874054,40.73810959,21.3
2,1420146747,3,10.08,-73.97371674,40.64833832,-73.95789337,40.73285675,30.8
2,1420147527,1,1.05,-73.95404816,40.80622864,-73.96576691,40.80552673,7.8
2,1420147522,1,2.01,-73.9485321,40.74477386,-73.95770264,40.72194672,11.42
2,1420146012,4,11.39,-73.91889191,40.75894547,-73.85182953,40.6939888,35.8
2,1420147593,1,1.19,-73.95722961,40.72988892,-73.94512177,40.71797943,9.55
2,1420147821,1,0.58,-73.9418335,40.70056915,-73.94220734,40.69396591,5.5
2,1420147512,1,2.42,-73.96289825,40.71711349,-73.98731995,40.72028732,12.8
2,1420147183,1,5.49,-73.9495697,40.78539276,-73.98538971,40.72742081,22.4
2,1420147326,1,2.93,-73.89122772,40.86182022,-73.9151535,40.82689667,12.8
2,1420147542,1,1.72,-73.86061096,40.83354187,-73.84060669,40.84153366,9.3
2,1420147681,1,1.26,-73.80711365,40.69926453,-73.7936554,40.68612671,8.9
2,1420147713,5,1.13,-73.95035553,40.80635452,-73.93980408,40.80802536,7
2,1420146985,5,8.22,-73.89064026,40.74630356,-73.81495667,40.67972565,30.8
2,1420147638,1,2.63,-73.94129181,40.79904556,-73.95941925,40.76742172,10.8
2,1420147575,1,2.2,-73.94861603,40.78924942,-73.9712677,40.7825737,10.3
2,1420147839,2,0.84,-73.84467316,40.72052383,-73.85729218,40.72164536,6.3
2,1420147791,2,1.17,-73.82991028,40.71382141,-73.83592987,40.70190811,8.3
2,1420147229,1,2.69,-73.96541595,40.69358063,-73.96044922,40.65828705,12.3
2,1420147720,1,1.72,-73.93765259,40.84818268,-73.92082977,40.86664581,9.3
2,1420147059,1,4.18,-73.91770172,40.77002335,-73.96364594,40.7586937,17.3
2,1420147879,1,1.02,-73.94749451,40.78783035,-73.93621063,40.79521179,6.8
2,1420147179,1,7.74,-73.8962326,40.74626541,-73.990448,40.73329544,24.8
2,1420148006,5,0.44,-73.96702576,40.80426788,-73.9708786,40.79842758,5.9
2,1420146576,1,7.06,-73.87670898,40.74845505,-73.92011261,40.6950531,24.8
2,1420147963,1,0.5,-73.95554352,40.68039703,-73.95723724,40.67288589,5.8
2,1420147444,1,1.44,-73.90002441,40.73669434,-73.88469696,40.74754715,10.8
2,1420146646,1,6,-73.98526764,40.67043686,-74.0065155,40.7334938,23.5
2,1420147334,1,4.29,-73.94020844,40.81475067,-73.92160797,40.86759186,16.3
2,1420148088,1,0.49,-73.88361359,40.74781036,-73.8772049,40.74371719,4.8
2,1420147944,1,1.01,-73.91805267,40.84236145,-73.92144012,40.83348846,6.8
2,1420145353,3,0.54,-73.99259949,40.6981163,-73.98695374,40.69362259,5.5
2,1420144431,5,6.49,-73.95722961,40.7300415,-73.98027802,40.66859818,28.3
2,1420145237,1,1.74,-73.95137024,40.79090118,-73.95053101,40.80997086,8.3
2,1420143255,1,17.6,-73.91172791,40.76789856,-73.96811676,40.76205826,51.3
2,1420143827,1,7.19,-73.95994568,40.6594696,-73.85934448,40.67071915,26.3
2,1420145393,1,0.68,-73.84422302,40.72097015,-73.84810638,40.72999191,7.4
2,1420144435,2,6.1,-73.95757294,40.72226715,-73.97684479,40.75308228,26
2,1420145052,1,1.68,-73.84411621,40.72114182,-73.83605194,40.70555496,12.2
2,1420145451,3,1.01,-73.94452667,40.8140831,-73.95527649,40.80440521,8
2,1420144794,1,2.3,-73.94226837,40.69088364,-73.9457016,40.71728134,15.8
2,1420145213,1,1.6,-73.95324707,40.82281876,-73.94454956,40.80929947,10
2,1420145444,1,0.96,-73.93745422,40.80677032,-73.945755,40.79307175,6.5
2,1420143992,1,13.02,-73.92282867,40.86695099,-74.00131226,40.72013474,48.2
2,1420144982,5,1.73,-73.9777832,40.68676376,-73.94995117,40.67687607,10.3
2,1420145278,1,2.93,-73.91770935,40.7700119,-73.86650848,40.76751709,11.3
2,1420144531,1,3.8,-73.99420929,40.69547653,-73.95054626,40.66398621,17.8
2,1420145344,1,1.51,-73.98062134,40.66018677,-73.98881531,40.67018127,7.8
2,1420145100,1,1.75,-73.87325287,40.74870682,-73.86889648,40.76601791,10.8
2,1420145497,1,0.88,-73.98748016,40.69153214,-73.97294617,40.69373322,6.3
2,1420145675,1,0.58,-73.97218323,40.67015076,-73.97838593,40.66682816,4.8
2,1420145688,6,0.3,-73.96652985,40.8040657,-73.96603394,40.80059052,4.5
2,1420145557,1,1.03,-73.9620285,40.66962433,-73.97272491,40.67116547,8
2,1420144570,1,8.33,-73.99267578,40.69738388,-73.95851135,40.77488327,26.3
2,1420145542,1,1.18,-73.89112091,40.7550354,-73.87882996,40.76146317,6.8
2,1420144293,1,11.43,-73.95100403,40.67356873,-73.77635956,40.64595032,41
2,1420145380,1,1.68,-73.97968292,40.66131592,-73.96282196,40.67190933,10.4
2,1420144803,4,3.44,-73.95822906,40.71733093,-73.92467499,40.68996811,15.3
2,1420144947,1,7.51,-73.92797089,40.83555603,-73.87426758,40.87696075,23.8
2,1420145248,1,2.77,-73.9545517,40.8055191,-73.94878387,40.77828217,15.1
2,1420145400,1,1.3,-73.91863251,40.75935364,-73.90361023,40.77479172,8.3
2,1420145636,5,0.85,-73.94428253,40.71395874,-73.9425354,40.70159912,6.3
2,1420145621,1,0.73,-73.90961456,40.87440491,-73.90193939,40.87577057,5.8
2,1420145481,1,1.4,-73.98409271,40.691185,-73.99780273,40.68735886,8.3
2,1420145417,1,1.62,-73.8070755,40.69933319,-73.79309845,40.71245193,8.8
2,1420146005,1,1.96,-73.84453583,40.7214241,-73.8286438,40.72697449,10.3
2,1420146354,1,1.01,-73.92141724,40.76657867,-73.90895081,40.77494812,9.3
2,1420146026,1,1.5,-73.88630676,40.74454117,-73.91260529,40.7443161,11.3
2,1420146067,1,2.07,-73.93820953,40.68342209,-73.91555786,40.67156601,11.3
2,1420146504,2,0.59,-73.89076233,40.74706268,-73.8985672,40.74860382,5.8
2,1420146327,1,1.24,-73.89782715,40.86746979,-73.90769196,40.88040161,7.8
2,1420146569,1,0.53,-73.93836212,40.79627228,-73.93752289,40.79306793,5.3
2,1420146422,1,1.08,-73.9282074,40.70217514,-73.92510223,40.6917305,7
2,1420146251,1,2.83,-73.9364624,40.75976181,-73.95702362,40.76555634,14.15
2,1420146138,1,2.74,-73.9576416,40.8014183,-73.95624542,40.77157211,13
2,1420146473,5,1.54,-73.91392517,40.75362778,-73.93988037,40.75658417,7.8
2,1420146376,1,1.5,-73.94261169,40.70373535,-73.95682526,40.71297836,8.8
2,1420146479,2,1.37,-73.84404755,40.72101593,-73.85852051,40.71458817,9.2
2,1420146453,1,3.96,-73.90616608,40.75335312,-73.93927002,40.72358704,16.4
2,1420146629,3,0.93,-73.92637634,40.82025528,-73.91902161,40.81797791,6.3
2,1420146084,1,4.96,-73.95328522,40.73032379,-73.87104034,40.7339859,17.8
2,1420146446,1,1.21,-73.94412994,40.80722809,-73.9357605,40.79623032,9.3
2,1420146123,1,4.71,-73.9411087,40.83950043,-73.96929932,40.7903595,21.3
2,1420146214,1,2.43,-73.98265839,40.69375992,-73.98797607,40.71892166,11.8
2,1420146284,1,1.55,-73.96051788,40.6941185,-73.98710632,40.69219971,9.8
2,1420146056,1,2.85,-73.95755768,40.72226334,-73.92819977,40.70629501,15.3
2,1420146730,1,0.63,-73.93991852,40.78970718,-73.94546509,40.79512405,5.5
2,1420146584,1,1.51,-73.82958984,40.75963974,-73.84575653,40.77376556,8.3
2,1420146395,1,2.45,-73.95764923,40.71783066,-73.94763947,40.6978302,13.4
2,1420146514,1,1.93,-73.94297028,40.8067894,-73.94567871,40.78875732,9.3
2,1420146610,1,1.3,-73.977005,40.68396759,-73.99169159,40.67692184,9.8
2,1420146317,1,2.27,-73.96394348,40.67881393,-73.9903183,40.66405869,12.8
2,1420146542,1,1.77,-73.97714996,40.68152618,-73.99284363,40.69513702,9.3
2,1420146771,1,0.93,-73.967659,40.68800354,-73.95598602,40.69326782,8.3
2,1420146616,1,1.02,-73.94165039,40.7873764,-73.95033264,40.7924881,7.3
2,1420146809,2,0.84,-73.86270142,40.75001526,-73.85527802,40.74341202,6.3
2,1420146000,1,7.28,-73.95081329,40.72390366,-73.99706268,40.66150665,30.18
2,1420146681,1,1.12,-73.92363739,40.76118851,-73.9263382,40.77236176,7.8
2,1420146860,1,1.01,-73.93824005,40.81786728,-73.93651581,40.80649948,6.8
2,1420146638,1,1.39,-73.91960144,40.75928879,-73.92169952,40.74332047,8.8
2,1420146835,1,0.83,-73.9828186,40.67338562,-73.99141693,40.66331863,6.8
2,1420146842,1,1.36,-73.92832947,40.69997406,-73.90921021,40.69523239,8.6
2,1420148362,1,1.91,-73.9635849,40.71097183,-73.93724823,40.70934296,11.6
2,1420148685,1,1,-73.95388031,40.79094315,-73.96882629,40.793396,6.5
2,1420148649,6,1.01,-73.93699646,40.80417633,-73.92656708,40.8065567,6.8
2,1420148213,1,2.27,-73.88368988,40.74982071,-73.87741852,40.76937485,14
2,1420148208,5,2.94,-73.97402191,40.68421936,-73.96009064,40.65149689,13.3
2,1420148617,1,0.86,-73.95851898,40.71334839,-73.9491806,40.71624374,6.8
2,1420147979,1,3.81,-73.95358276,40.79082108,-73.99219513,40.74946594,18.2
2,1420148303,1,2.2,-73.84597778,40.85601044,-73.86152649,40.83646774,10.8
2,1420148279,1,7.5,-73.83628845,40.71923065,-73.91666412,40.77379608,22.3
2,1420148877,1,0.25,-73.9361496,40.82063675,-73.93856812,40.81740189,21.8
2,1420148311,1,3.33,-73.84779358,40.81914902,-73.88845825,40.82638168,10
2,1420148270,1,3.23,-73.960495,40.71952057,-73.97893524,40.72575378,15.8
2,1420148484,1,1.4,-73.90273285,40.74668884,-73.87961578,40.74996185,8.3
2,1420148117,1,3.53,-73.90901184,40.77814865,-73.94329834,40.76900482,13.3
2,1420148317,1,1.42,-73.88370514,40.75577927,-73.89464569,40.74658203,10.3
2,1420148670,2,1.18,-73.9420166,40.79801559,-73.94764709,40.78368378,7.3
2,1420148805,1,0.65,-73.80738831,40.70058823,-73.80321503,40.69269562,5.8
2,1420148498,1,2.21,-73.95788574,40.71777344,-73.93180847,40.73671722,10.3
2,1420148373,1,1.45,-73.96060181,40.65808105,-73.94509125,40.66046524,9.3
2,1420148784,1,0.53,-73.8822937,40.74787521,-73.87854767,40.74842072,5.3
2,1420148614,1,1.23,-73.94901276,40.7942009,-73.93475342,40.7965889,8.3
2,1420148405,1,2.08,-73.95037079,40.80624008,-73.92436218,40.81106567,11.3
2,1420148619,1,0.94,-73.88072205,40.74156189,-73.88641357,40.73407364,7.3
2,1420148252,1,2.75,-73.92100525,40.84404755,-73.91927338,40.87099838,13.3
2,1420148755,5,0.9,-73.93761444,40.80453491,-73.93271637,40.79535294,7.3
2,1420148706,1,1.33,-73.96098328,40.71437073,-73.94509125,40.70711517,9.8
2,1420148416,1,2.13,-73.89090729,40.74687195,-73.86091614,40.73019409,11.3
2,1420148455,1,2.61,-73.94419861,40.80975723,-73.92856598,40.8392067,11.5
2,1420148524,5,2.3,-73.95132446,40.81009293,-73.94163513,40.7874794,11.3
2,1420148826,1,1.22,-73.84429169,40.72135544,-73.86280823,40.72063828,8.3
2,1420148938,1,0.5,-73.92149353,40.76648712,-73.91503906,40.77015305,5.8
2,1420148536,5,2.48,-73.92218018,40.75524139,-73.88465881,40.75700378,11.8
2,1420148657,1,1.68,-73.9546051,40.68948746,-73.92321014,40.69233704,9.3
2,1420146818,1,6.15,-73.93711853,40.68932724,-73.93647766,40.68931198,28.3
2,1420147795,1,1.53,-73.95162201,40.81038666,-73.94055939,40.81407928,7.8
2,1420147468,3,2.44,-73.9549942,40.7344017,-73.9454422,40.70580292,11.3
2,1420146386,1,9.07,-73.98326874,40.67723846,-73.98925781,40.75720978,38
2,1420147415,1,3.53,-73.93454742,40.84818268,-73.90296936,40.82309341,14.3
2,1420147448,2,2.36,-73.95654297,40.68138123,-73.91844177,40.68963242,15.18
2,1420147735,1,1.91,-73.9120636,40.77513123,-73.91191864,40.77527237,11
2,1420148000,1,0.97,-73.95736694,40.68891144,-73.95636749,40.67507553,8
2,1420147697,1,2.08,-73.94944,40.6961937,-73.95746613,40.71769333,12.3
2,1420147175,1,7.27,-73.95422363,40.79019547,-73.99420166,40.71724701,24
2,1420147847,1,1.59,-73.91952515,40.86823654,-73.89769745,40.86759567,9.3
2,1420147651,1,2.34,-73.83457184,40.75773621,-73.7975769,40.76285172,11.3
2,1420147126,1,3.28,-73.84615326,40.77832794,-73.80854797,40.7611618,16.3
2,1420148060,1,0.98,-73.93682861,40.80437088,-73.92520142,40.80586624,6.8
2,1420148079,1,0.92,-73.93911743,40.79910278,-73.94450378,40.79187393,6.3
2,1420148209,1,0.38,-73.92204285,40.75530243,-73.92545319,40.75785828,4.8
2,1420148114,1,0.65,-73.9552536,40.78854752,-73.94744873,40.78280258,5.8
2,1420147860,3,1.85,-73.92295074,40.75558853,-73.93218994,40.77261734,8.8
2,1420148168,5,0.52,-73.88677216,40.74730301,-73.87965393,40.7501297,5.3
2,1420148041,1,0.86,-73.9320755,40.79561234,-73.94555664,40.79945755,6.8
2,1420147675,1,2.03,-73.88658142,40.74749374,-73.86481476,40.75873566,10.8
2,1420147767,1,1.87,-73.93915558,40.80522537,-73.94408417,40.82381821,12.8
2,1420148092,1,0.64,-73.95750427,40.72229385,-73.95819855,40.71723557,6.3
2,1420147587,1,3.82,-73.94564819,40.80768204,-73.98342133,40.77096558,14.8
2,1420147870,1,1.76,-73.9802475,40.67672348,-73.97268677,40.69225311,11.9
2,1420147452,1,4.83,-73.95823669,40.71318817,-73.97803497,40.67029953,22.4
2,1420147100,1,4.95,-73.93182373,40.79557037,-73.98440552,40.75999069,20.8
2,1420147955,1,1.4,-73.95484924,40.82021332,-73.94018555,40.8337059,8.8
2,1420148072,1,1.83,-73.96755981,40.63467407,-73.95982361,40.61023331,8.8
2,1420147658,1,3.91,-73.92169189,40.76681519,-73.87949371,40.73681259,15.8
2,1420146906,1,10.12,-73.9823761,40.67479706,-73.94712067,40.77780914,38.6
2,1420147616,1,3.95,-73.94255066,40.7082901,-73.9875412,40.73266983,15.8
2,1420147608,1,3.13,-73.8693924,40.73420334,-73.88981628,40.70242691,14.3
2,1420147929,1,3.49,-73.93804932,40.8476181,-73.94902802,40.80824661,12.8
2,1420147023,1,10.37,-73.92318726,40.86348724,-73.99154663,40.75157166,33.3
2,1420147780,1,5.16,-73.87416077,40.73496628,-73.80725098,40.71147537,17.8
2,1420148277,1,0.63,-73.99276733,40.68328476,-73.98742676,40.69134903,6.8
2,1420146749,1,1.17,-73.97693634,40.6835556,-73.98716736,40.69488525,9.2
2,1420146343,1,3.51,-73.9618454,40.7158699,-74.00479889,40.70935059,14.3
2,1420146806,1,1.49,-73.91901398,40.75905609,-73.91403198,40.77137375,7.8
2,1420146436,1,2.74,-73.92483521,40.76856232,-73.89195251,40.75106049,12.3
2,1420146607,1,1.57,-73.88567352,40.74743271,-73.89996338,40.73683167,9.3
2,1420146702,1,1.75,-73.80799103,40.69968796,-73.82798004,40.71097565,9.3
2,1420146661,1,1.52,-73.91094971,40.76874161,-73.89575958,40.77259827,8.8
2,1420146938,1,1.13,-73.90304565,40.74584198,-73.88704681,40.75345612,6.8
2,1420146717,1,2.91,-73.91053009,40.77603912,-73.90573883,40.74710846,11.8
2,1420146358,1,3.8,-73.96205139,40.71606827,-74.00004578,40.73304749,18.2
2,1420146953,1,1,-73.96662903,40.80413055,-73.9513092,40.80467606,6.8
2,1420146944,1,1.12,-73.92775726,40.76416779,-73.91537476,40.77220535,7.3
2,1420146961,1,1.2,-73.94184875,40.82287979,-73.92622375,40.83151627,7.3
2,1420146051,1,2.95,-73.87670135,40.76011658,-73.89269257,40.7484169,16.3
2,1420146760,1,1.51,-73.9621048,40.71604919,-73.94028473,40.70907974,8.8
2,1420147152,1,0.42,-73.93940735,40.80216217,-73.94514465,40.80241776,4.8
2,1420146278,5,5.49,-73.86889648,40.74827957,-73.8169632,40.70398331,19.8
2,1420146298,1,6.18,-73.93939972,40.84144211,-73.98287964,40.77166367,24.3
2,1420146642,1,6.07,-73.93906403,40.84396744,-73.89942169,40.88478088,23
2,1420147170,2,0.41,-73.92552948,40.76179123,-73.91910553,40.75888824,4.8
2,1420146798,1,1.26,-73.91767883,40.81611633,-73.90538788,40.82689285,7.8
2,1420146925,1,0.91,-73.91920471,40.76595688,-73.93148041,40.76544571,8
2,1420146907,1,1.67,-73.95912933,40.71459961,-73.95451355,40.73222351,9.8
2,1420147034,2,0.58,-73.91148376,40.8620224,-73.90142822,40.86281204,6.3
2,1420147060,1,0.82,-73.94522095,40.82428741,-73.94458008,40.8339386,6.3
2,1420146921,1,1.37,-73.83029175,40.75962067,-73.84347534,40.77116776,8.3
2,1420146985,1,1.2,-73.95767212,40.81133652,-73.93991852,40.80678558,7.8
2,1420146237,5,2.84,-73.95119476,40.80997467,-73.95024872,40.779953,16.3
2,1420147022,3,1.28,-73.98651886,40.70236969,-73.97367096,40.692173,9.2
2,1420146999,1,1.79,-73.93536377,40.79608154,-73.91547394,40.8144989,9.3
2,1420147159,1,1.13,-73.87125397,40.73319244,-73.88037872,40.72787476,8
2,1420146740,1,1.75,-73.90088654,40.85628128,-73.9227066,40.84987259,10.8
2,1420146891,1,2.05,-73.95898438,40.71378326,-73.95259857,40.7362175,9.8
2,1420146822,1,3.47,-73.91474152,40.74347305,-73.85871887,40.72870636,13.8
2,1420146045,1,10.06,-73.9721756,40.67327118,-73.91625977,40.75697327,32.3
2,1420147315,1,0.49,-73.97437286,40.68719482,-73.98007965,40.69002151,4.8
2,1420145804,1,0.64,-73.9389801,40.81100082,-73.93751526,40.80444717,5.3
2,1420145257,1,2.18,-73.88437653,40.74762726,-73.86836243,40.7231369,13.4
2,1420145581,1,0.79,-73.93991852,40.79815674,-73.92975616,40.79865646,6.3
2,1420145060,2,5.25,-73.99388885,40.69777298,-73.95875549,40.72977066,23
2,1420145561,2,2.08,-73.85086823,40.83099747,-73.82247162,40.8391037,8.8
2,1420144652,1,6.45,-73.92097473,40.7395134,-73.94762421,40.67113113,27.05
2,1420145185,1,2.47,-73.95111084,40.71085358,-73.9411087,40.68413544,15.18
2,1420145296,1,2.66,-73.95385742,40.74350357,-73.92041016,40.74517059,11.8
2,1420145365,1,1.95,-73.90350342,40.74583054,-73.91579437,40.76651001,11.6
2,1420145484,1,1.79,-73.94217682,40.79060364,-73.96936035,40.7953949,9.8
2,1420145204,1,5.57,-73.93976593,40.84130096,-73.97455597,40.77830887,19.3
2,1420145164,1,4.36,-73.95764923,40.72147751,-73.98413849,40.69034576,15.8
2,1420145786,1,0.95,-73.98162079,40.67478561,-73.9688797,40.67871094,7.7
2,1420145657,1,0.85,-73.89079285,40.74689102,-73.88565826,40.75547028,6.5
2,1420145521,1,1.96,-73.93907166,40.8050766,-73.94420624,40.82485962,10.3
2,1420145888,1,0.66,-73.84406281,40.72113037,-73.84964752,40.71244049,5.8
2,1420144855,1,3.8,-73.84462738,40.72150421,-73.88663483,40.7514534,17.8
2,1420144904,3,5.1,-73.94376373,40.81021881,-73.98910522,40.75711823,20
2,1420145645,5,1.53,-73.89887238,40.74616623,-73.92080688,40.75200272,9.8
2,1420145314,1,2.3,-73.89395142,40.7466011,-73.92664337,40.74161148,15.18
2,1420145530,1,2.82,-73.9392395,40.80526733,-73.97158813,40.78885269,11.8
2,1420145827,1,1.33,-73.94019318,40.80637741,-73.9396286,40.82068253,7.8
2,1420145862,1,0.82,-73.95639801,40.8130455,-73.94501495,40.80854797,8
2,1420145940,1,0.52,-73.93815613,40.85115433,-73.93470001,40.85733032,5.8
2,1420145732,1,1.82,-73.92253876,40.74384308,-73.9136734,40.76534653,8.8
2,1420145006,2,3.61,-73.97798157,40.68497086,-74.00193024,40.64979172,20
2,1420145719,1,0.73,-73.90966034,40.85202026,-73.90847015,40.8514061,8.3
2,1420145700,1,1.55,-73.86213684,40.73037338,-73.85733032,40.71845627,8.5
2,1420145784,1,1.44,-73.83040619,40.75952911,-73.83544159,40.77221298,8.3
2,1420145040,1,3.84,-73.96109772,40.71889877,-73.91388702,40.69306183,17.3
2,1420145359,1,2.54,-73.95770264,40.72209549,-73.95670319,40.74746323,14
2,1420145525,1,2.23,-73.93900299,40.80501175,-73.96455383,40.80724335,13.3
2,1420145458,1,2.42,-73.8765564,40.74855042,-73.87724304,40.73751831,11.3
2,1420145928,4,0.91,-73.92362976,40.69010544,-73.93341827,40.69346619,6.8
2,1420145610,1,4.62,-73.90349579,40.74574661,-73.95059967,40.71398926,16.3
2,1420148854,1,0.98,-73.92704773,40.7648735,-73.91960144,40.75553131,7.3
2,1420148022,4,4.98,-73.95481873,40.67194366,-73.99347687,40.7246666,23.3
2,1420148380,2,4.34,-73.94689941,40.72062302,-73.98880768,40.7271843,20
2,1420148175,1,4.42,-73.94889069,40.74765015,-73.98416901,40.74765778,17.8
2,1420147943,1,7.62,-73.96846008,40.67834473,-73.97912598,40.74314117,30.8
2,1420148577,1,2.6,-73.95123291,40.71421051,-73.94480133,40.68914795,15.18
2,1420148931,1,1.64,-73.93818665,40.79631805,-73.94020081,40.81391525,8.3
2,1420147728,1,10.26,-73.91620636,40.75694275,-73.97203827,40.67328262,39.8
2,1420148493,1,8.66,-73.93652344,40.82069016,-73.85058594,40.90351105,25.3
2,1420148986,1,1.21,-73.9921875,40.68418884,-73.97695923,40.6815567,7.3
2,1420148751,5,1.28,-73.95951843,40.7181282,-73.94028473,40.71749115,9.3
2,1420148196,1,6.64,-73.8916626,40.74710846,-73.82344055,40.75260162,22.5
2,1420149061,1,0.61,-73.91804504,40.77025223,-73.9289856,40.77223206,6.3
2,1420149059,1,0.72,-73.95529175,40.67758179,-73.94147491,40.67665482,6.8
2,1420149189,1,0.85,-73.94885254,40.8289299,-73.94689178,40.819664,6.8
2,1420149222,1,0.43,-73.90420532,40.86419678,-73.91065216,40.86187363,4.8
2,1420148625,2,3.3,-73.97776031,40.68479538,-73.97335052,40.65482712,16.4
2,1420149020,2,2.31,-73.92178345,40.81043243,-73.9380188,40.79670334,12
2,1420148914,1,1.86,-73.93654633,40.82019043,-73.94674683,40.8008461,11.6
2,1420149109,1,0.5,-73.9462738,40.82467651,-73.93689728,40.82487488,5.8
2,1420149011,1,0.96,-73.90368652,40.74519348,-73.90016174,40.73560333,7.3
2,1420148558,1,4.17,-73.95399475,40.82137299,-73.92128754,40.8676796,15.8
2,1420148811,1,1.9,-73.99209595,40.69023132,-73.97940063,40.67266846,12.2
2,1420148966,2,2.5,-73.9958725,40.69144821,-73.99964905,40.66247177,10.8
2,1420147884,1,8.21,-73.98910522,40.66558838,-73.9568634,40.74583054,33.92
2,1420148471,5,2.99,-73.84424591,40.72164154,-73.88375092,40.73752594,18.2
2,1420148916,2,1.93,-73.89154053,40.74668884,-73.90113068,40.7296524,9.3
2,1420149115,1,1.41,-73.98479462,40.70235825,-73.96847534,40.69139481,7.8
2,1420149320,1,0.39,-73.91151428,40.86179733,-73.91191864,40.86030197,4.8
2,1420148767,1,2.09,-73.94125366,40.69626617,-73.95310974,40.67944336,11
2,1420148995,1,1.85,-73.94625854,40.6957016,-73.96018982,40.69022751,9.3
2,1420149130,1,1.05,-73.97776794,40.68463135,-73.98875427,40.68356323,7.5
2,1420148869,1,3.34,-73.95545959,40.69141388,-73.99473572,40.71614456,17.38
2,1420148663,2,4.37,-73.90328979,40.84374619,-73.8844986,40.8070755,16.3
2,1420148449,1,11.84,-73.9188385,40.76467133,-73.89038849,40.69958115,41
2,1420149247,1,1.04,-73.9598999,40.72967148,-73.96133423,40.71912766,8
2,1420149067,1,2.03,-73.90884399,40.8237381,-73.89057159,40.84605789,9.8
2,1420148313,1,0.5,-73.94343567,40.83610916,-73.94379425,40.83055496,5.8
2,1420147491,1,2.97,-73.87179565,40.73077774,-73.87161255,40.75885773,14.8
2,1420148056,1,1.25,-73.95405579,40.73026276,-73.94211578,40.72296524,7.3
2,1420148249,1,1.47,-73.95796967,40.72176743,-73.95307159,40.73664856,7.3
2,1420147757,1,7.5,-73.93902588,40.81680298,-73.98527527,40.73505783,28.92
2,1420147970,1,2.47,-73.98036957,40.69696426,-73.98241425,40.71409988,11.3
2,1420148225,1,0.94,-73.88469696,40.74754715,-73.88589478,40.75933456,7.3
2,1420147760,3,6.6,-73.99909973,40.68034363,-73.97801971,40.7334938,24.2
2,1420148280,1,1.75,-73.80674744,40.69957733,-73.8273468,40.71133041,10.4
2,1420148310,1,0.94,-73.9204483,40.75710678,-73.91110229,40.76851654,7.8
2,1420148133,1,1.17,-73.90328979,40.77433014,-73.91355133,40.76012802,8.3
2,1420148405,6,1.07,-73.94173431,40.81277847,-73.93706512,40.80419922,6.8
2,1420148163,1,2.58,-73.89089203,40.74668884,-73.88014984,40.76927567,11.3
2,1420147890,1,2.49,-73.93014526,40.70275879,-73.96094513,40.71202087,14.6
2,1420146029,1,7.5,-73.88498688,40.67341614,-73.99546051,40.70159531,31.8
2,1420148362,1,1.18,-73.95050049,40.81003189,-73.93946075,40.8213501,7.3
2,1420147409,5,4.74,-73.909729,40.77565384,-73.95588684,40.72795105,23
2,1420148332,1,1.51,-73.95410156,40.8005867,-73.93914795,40.8164978,8.3
2,1420147948,1,3.96,-73.95533752,40.81999588,-73.98150635,40.77563858,15.3
2,1420148438,1,1.18,-73.94189453,40.79534531,-73.93605042,40.80913544,6.5
2,1420147473,1,8.69,-73.95722961,40.6725769,-73.89578247,40.76071167,30.3
2,1420148396,1,0.92,-73.95761871,40.71775055,-73.9489975,40.71169662,6.8
2,1420148366,1,1.22,-73.88375854,40.7469902,-73.87107086,40.73862076,7.8
2,1420148028,1,2.18,-73.87889862,40.87998581,-73.90353394,40.8609581,10.8
2,1420148562,1,0.51,-73.95197296,40.78996658,-73.94635773,40.79460144,5.3
2,1420148022,1,3.52,-73.94274902,40.78599548,-73.97149658,40.75829315,13.8
2,1420147922,1,2.69,-73.92038727,40.75968933,-73.88152313,40.75603104,12.8
2,1420147910,2,2.98,-73.95263672,40.80486679,-73.98389435,40.7805748,15.8
2,1420148620,1,0.54,-73.99002075,40.6727562,-73.98369598,40.67682648,5.3
2,1420148626,1,0.79,-73.84396362,40.72115326,-73.84890747,40.73147583,7.4
2,1420148466,1,1.06,-73.86483002,40.75779343,-73.86929321,40.74891281,7.3
2,1420148443,1,1.28,-73.94021606,40.82524109,-73.94458771,40.83405304,10.55
2,1420148478,1,1.34,-73.9709549,40.68763351,-73.98445892,40.68746185,8.3
2,1420148381,1,1.69,-73.92315674,40.84413147,-73.91296387,40.82737732,8.8
